customer_ID;shopping_pt;record_type;day;time;state;location;group_size;homeowner;car_age;car_value;risk_factor;age_oldest;age_youngest;married_couple;C_previous;duration_previous;A;B;C;D;E;F;G;cost
10088526;6;0;3;16:14;FL;12299;2;1;1;d;3;58;19;0;3;2;2;1;3;3;1;2;3;661
10088526;7;0;3;16:16;FL;12299;2;1;1;d;3;58;19;0;3;2;1;1;3;3;1;2;3;668
10088526;8;0;3;16:18;FL;12299;2;1;1;d;3;58;19;0;3;2;1;1;3;3;1;2;3;660
10088526;9;1;1;12:43;FL;12299;2;1;1;d;3;59;19;0;3;2;1;1;3;3;1;2;3;662
10088712;2;0;3;12:57;AL;14272;4;1;4;f;NA;59;19;1;3;7;1;1;3;3;0;2;2;682
10088712;3;0;3;13:02;AL;14272;4;1;26;b;NA;59;19;1;3;7;1;1;3;3;0;2;2;646
10088712;4;0;3;13:30;AL;14272;4;1;26;c;NA;59;19;1;3;7;0;0;3;3;0;0;2;592
10088712;5;0;3;13:31;AL;14272;4;1;26;c;NA;59;19;1;3;7;0;0;3;3;0;0;2;601
10088712;6;1;3;13:47;AL;14272;4;1;26;c;NA;59;19;1;3;7;0;0;3;3;0;0;2;598
10088909;1;0;0;08:49;FL;11724;3;0;3;d;3;59;24;1;NA;NA;1;0;1;1;1;2;2;728
10088909;2;0;0;08:50;FL;11724;3;0;3;d;3;59;24;1;1;7;1;0;1;1;1;2;3;680
10088909;3;0;0;08:51;FL;11724;3;0;3;d;3;59;24;1;1;7;1;0;1;1;1;2;3;680
10088909;4;0;0;08:52;FL;11724;2;0;3;d;3;59;24;1;1;7;1;0;1;1;1;2;3;668
10088909;5;1;2;14:01;FL;11724;2;0;3;d;3;59;24;1;4;3;1;1;1;1;1;2;3;700
10088937;1;0;3;16:13;AL;10453;2;1;9;g;NA;74;18;0;2;14;1;1;2;2;1;2;4;699
10088937;2;0;3;16:17;AL;10453;2;1;9;g;NA;74;18;0;2;14;1;1;2;2;1;2;1;685
10088937;3;0;3;16:18;AL;10453;2;1;9;g;NA;74;18;0;2;14;1;1;2;2;1;2;1;685
10088937;4;0;3;16:20;AL;10453;2;1;9;g;NA;74;18;0;2;14;1;1;2;2;1;2;1;685
10088937;5;0;3;16:21;AL;10453;2;1;9;g;NA;74;18;0;2;14;1;1;2;2;0;2;1;690
10088937;6;1;4;16:29;AL;10453;2;1;9;g;NA;74;18;0;2;14;1;1;2;2;0;2;2;695
10088944;1;0;2;15:40;CT;11785;3;1;17;e;NA;58;17;1;1;5;1;0;1;2;1;0;1;668
10088944;2;0;2;15:41;CT;11785;3;1;17;e;NA;58;17;1;1;5;0;0;1;2;0;0;1;627
10088944;3;0;2;15:41;CT;11785;3;1;17;e;NA;58;17;1;1;5;0;0;1;2;0;0;1;627
10088944;4;0;2;15:42;CT;11785;3;1;17;e;NA;58;17;1;1;5;0;0;1;1;0;0;1;644
10088944;5;1;2;15:52;CT;11785;3;1;17;e;NA;58;17;1;1;5;0;0;3;3;0;0;1;679
10089124;1;0;1;11:19;FL;14924;3;1;14;e;4;48;18;1;3;15;1;0;3;3;0;1;4;685
10089124;2;0;1;11:22;FL;14924;3;1;14;e;4;48;18;1;3;15;1;0;3;3;0;1;4;724
10089124;3;0;1;11:23;FL;14924;3;1;14;e;4;48;18;1;3;15;1;0;3;3;0;1;3;712
10089124;4;0;1;11:24;FL;14924;3;1;14;e;4;48;18;1;3;15;1;0;3;3;0;1;3;706
10089124;5;0;1;11:26;FL;14924;3;1;14;e;4;48;18;1;3;15;1;0;3;3;0;1;3;706
10089124;6;0;1;11:27;FL;14924;3;1;14;e;4;48;18;1;3;15;1;0;3;3;0;1;3;706
10089124;7;0;1;11:27;FL;14924;3;1;14;e;4;48;18;1;3;15;1;0;3;3;0;1;3;706
10089124;8;1;1;13:21;FL;14924;3;1;14;e;4;48;18;1;3;15;1;0;3;3;0;1;3;710
10089602;5;0;4;18:06;AL;13120;3;1;3;e;4;75;21;1;2;10;1;0;1;1;0;2;2;599
10089602;6;0;4;18:07;AL;13120;3;1;3;e;4;75;21;1;2;10;1;0;1;1;0;2;2;599
10089602;7;1;4;18:12;AL;13120;3;1;3;e;4;75;21;1;2;10;1;0;1;1;0;2;2;610
10089683;1;0;4;09:28;FL;11557;2;1;15;d;4;53;18;0;2;15;1;0;2;3;1;2;3;715
10089683;2;0;4;09:34;FL;11557;2;1;15;d;4;53;18;0;2;15;0;0;1;3;0;0;3;680
10089683;3;0;4;10:54;FL;11557;2;1;15;d;4;53;18;0;2;15;0;0;1;3;0;0;3;687
10089683;4;0;4;10:56;FL;11557;2;1;15;d;4;53;18;0;2;15;0;0;1;3;0;0;3;680
10089683;5;0;4;11:02;FL;11557;3;1;15;e;4;69;18;1;2;15;0;0;1;3;0;0;2;786
10089683;6;0;4;11:03;FL;11557;3;1;15;e;4;69;18;1;2;15;0;0;1;3;0;0;3;676
10089683;7;0;4;11:04;FL;11557;3;1;15;e;4;69;18;1;2;15;0;0;1;3;0;0;3;676
10089683;8;0;4;11:07;FL;11557;2;1;15;e;4;69;18;0;2;15;0;0;1;3;0;0;3;675
10089683;9;0;4;11:14;FL;11557;2;1;15;e;4;69;18;0;2;15;0;0;1;3;0;0;3;675
10089683;10;0;4;11:16;FL;11557;2;1;15;e;4;69;18;0;2;15;0;0;1;3;0;0;3;675
10089683;11;1;4;13:45;FL;11557;2;1;15;e;4;69;18;0;2;15;0;0;1;3;0;0;3;675
10089886;1;0;4;12:53;FL;10901;3;1;8;g;1;50;19;1;4;1;0;0;1;2;0;0;3;567
10089886;2;0;4;12:54;FL;10901;3;1;8;g;1;50;19;1;4;1;1;0;4;3;0;2;3;642
10089886;3;0;4;12:56;FL;10901;3;1;8;g;1;50;19;1;4;1;1;0;4;3;0;2;3;660
10089886;4;0;4;12:59;FL;10901;3;1;8;g;1;50;19;1;4;1;1;0;4;3;0;2;4;672
10089886;5;0;4;13:00;FL;10901;3;1;8;g;1;50;19;1;4;1;2;0;4;3;0;2;4;669
10089886;6;0;4;13:00;FL;10901;3;1;8;g;1;50;19;1;4;1;2;0;4;3;0;2;4;666
10089886;7;0;4;13:03;FL;10901;3;1;8;g;1;50;19;1;4;1;2;0;4;3;0;2;4;666
10089886;8;0;4;13:04;FL;10901;3;1;8;g;1;50;19;1;4;1;2;0;4;3;0;2;4;666
10089886;9;0;4;13:05;FL;10901;3;1;8;g;1;50;19;1;4;1;2;0;4;3;0;2;4;666
10089886;10;1;4;13:30;FL;10901;3;1;8;g;1;50;19;1;4;1;2;0;4;3;0;2;3;660
10090081;1;0;1;15:39;CO;14089;2;1;11;f;NA;51;20;0;3;15;1;0;3;3;0;2;2;698
10090081;2;0;1;15:43;CO;14089;2;1;11;f;NA;51;20;1;3;15;1;0;3;3;0;2;2;662
10090081;3;0;1;15:49;CO;14089;2;1;11;f;NA;51;20;1;3;15;1;1;3;3;0;2;2;668
10090081;4;0;1;15:50;CO;14089;2;1;11;f;NA;51;20;1;3;15;1;1;3;3;0;2;2;668
10090081;5;0;1;15:54;CO;14089;2;1;11;f;NA;51;20;1;3;15;1;1;3;3;0;2;2;668
10090081;6;0;1;15:55;CO;14089;2;1;11;f;NA;51;20;1;3;15;1;1;3;3;0;2;2;668
10090081;7;1;1;17:21;CO;14089;2;1;11;f;NA;51;20;1;3;15;1;1;3;3;0;2;2;668
10090221;1;0;1;10:21;FL;14797;2;1;1;c;1;70;25;0;3;4;1;1;3;3;0;2;3;632
10090221;2;0;1;10:23;FL;14797;2;1;1;c;1;70;25;0;3;4;1;1;3;3;0;2;3;632
10090221;3;0;1;10:24;FL;14797;2;1;1;c;1;70;25;0;3;4;1;1;3;3;0;2;3;632
10090221;4;0;1;10:26;FL;14797;2;1;1;c;1;70;25;0;3;4;1;0;3;3;0;2;3;631
10090221;5;0;1;10:26;FL;14797;2;1;1;c;1;70;25;0;3;4;1;0;3;3;0;2;3;631
10090221;6;1;4;11:16;FL;14797;2;1;1;c;1;70;25;0;3;4;1;0;3;3;0;1;4;643
10090558;1;0;3;09:12;FL;12290;3;1;6;e;3;52;17;1;3;5;2;1;4;3;1;1;4;734
10090558;2;0;3;09:12;FL;12290;3;1;6;e;3;52;17;1;3;5;2;0;3;3;0;3;3;691
10090558;3;0;3;09:13;FL;12290;3;1;6;e;3;52;17;1;3;5;2;1;3;3;1;3;3;702
10090558;4;0;3;09:16;FL;12290;3;1;6;e;3;52;17;1;3;5;2;1;3;3;1;3;3;702
10090558;5;0;3;09:17;FL;12290;3;1;6;e;3;52;17;1;3;5;2;1;3;3;1;3;3;702
10090558;6;1;3;09:55;FL;12290;3;1;6;e;3;52;17;1;3;5;2;1;3;3;1;3;3;711
10090578;1;0;1;10:46;AL;11903;3;1;7;h;2;56;23;1;3;15;1;1;3;3;0;1;3;605
10090578;2;0;1;10:47;AL;11903;3;1;7;h;2;56;23;1;3;15;1;1;3;3;0;2;3;603
10090578;3;0;1;11:55;AL;11903;3;1;7;h;2;56;23;1;3;15;1;1;3;3;0;2;3;643
10090578;4;0;1;11:57;AL;11903;3;1;7;h;2;56;23;1;3;15;1;1;3;3;0;2;3;643
10090578;5;1;1;15:55;AL;11903;3;1;7;g;2;56;23;1;3;15;1;1;3;3;0;2;3;616
10090674;6;1;2;13:35;CO;14970;2;0;6;h;NA;47;21;0;3;3;2;1;3;3;1;3;1;661
10090868;6;1;1;09:45;AL;15214;2;1;6;e;NA;53;16;1;4;2;2;0;2;2;0;3;2;628
10090945;1;0;0;16:06;CT;11104;2;1;1;e;4;51;25;0;3;3;1;0;3;3;1;0;4;676
10090945;2;0;0;16:07;CT;11104;2;1;1;e;4;51;25;0;3;3;1;0;3;3;1;0;1;653
10090945;3;0;0;16:08;CT;11104;2;1;1;e;4;51;25;0;3;3;1;0;3;3;1;0;2;756
10090945;4;1;0;16:14;CT;11104;2;1;1;e;4;51;25;0;3;3;2;0;3;3;1;0;2;677
10091123;1;0;4;13:30;AL;13678;2;1;12;f;1;51;16;0;3;2;1;1;3;3;0;1;1;637
10091123;2;0;4;13:31;AL;13678;2;1;12;f;1;51;16;0;3;2;0;1;3;3;0;0;1;606
10091123;3;1;3;16:43;AL;13678;2;1;12;f;1;51;16;0;3;3;0;1;3;3;0;0;3;608
10091247;1;0;1;16:38;FL;10216;2;1;2;e;3;55;17;0;3;15;1;1;3;3;1;1;3;756
10091247;2;0;1;16:41;FL;10216;2;1;2;e;3;55;17;0;3;15;1;1;3;3;1;2;3;738
10091247;3;0;1;16:42;FL;10216;2;1;2;e;3;55;17;0;3;15;1;1;3;3;1;2;3;745
10091247;4;1;4;13:11;FL;10216;2;1;2;e;3;55;17;0;3;15;1;1;3;3;1;1;3;737
10091426;1;0;1;10:34;FL;12421;2;1;11;d;3;57;21;0;1;4;1;1;3;3;1;2;3;708
10091426;2;0;1;10:35;FL;12421;2;1;11;d;3;57;21;0;1;4;1;0;1;2;0;1;3;677
10091426;3;0;1;10:37;FL;12421;2;1;11;d;3;57;21;0;1;4;1;0;1;2;0;1;3;677
10091426;4;0;1;10:39;FL;12421;2;1;11;d;3;57;21;0;1;4;1;0;1;2;0;1;3;677
10091426;5;0;1;10:40;FL;12421;2;1;11;d;3;57;21;0;1;4;1;0;1;2;0;1;3;677
10091426;6;0;1;10:44;FL;12421;2;1;11;d;3;57;21;0;1;4;1;0;1;2;0;1;3;685
10091426;7;0;1;10:51;FL;12421;2;1;11;d;3;57;21;0;1;4;1;0;1;2;0;1;3;685
10091426;8;1;1;17:31;FL;12421;2;1;11;d;3;57;21;0;1;4;1;0;1;2;0;2;3;681
10091523;1;0;0;15:07;CT;11083;2;0;13;f;NA;53;21;0;2;3;1;0;3;3;1;0;4;704
10091523;2;0;0;15:08;CT;11083;2;0;13;f;NA;53;21;0;2;3;0;0;2;3;0;0;1;616
10091523;3;0;0;15:09;CT;11083;2;0;13;f;NA;54;21;0;2;3;0;0;2;3;0;0;1;603
10091523;4;0;0;15:10;CT;11083;2;0;13;f;NA;54;21;0;2;3;0;0;2;3;0;0;1;603
10091523;5;0;0;15:26;CT;11083;2;0;13;f;NA;54;21;0;2;3;0;0;2;3;0;0;1;603
10091523;6;0;0;15:26;CT;11083;2;0;13;f;NA;54;21;0;2;3;0;0;2;3;0;0;1;603
10091523;7;1;1;11:00;CT;11083;2;0;13;e;NA;53;21;0;2;10;0;0;2;3;0;0;1;625
10091535;6;0;2;11:38;FL;10377;2;0;6;f;1;52;19;1;3;7;1;1;3;3;1;1;3;635
10091535;7;0;2;11:39;FL;10377;2;0;6;f;1;52;19;1;3;7;1;1;3;3;1;1;3;635
10091535;8;0;2;11:42;FL;10377;2;0;6;f;1;52;19;1;3;7;1;1;3;3;1;1;3;635
10091535;9;1;2;11:48;FL;10377;2;0;6;f;1;52;19;1;3;7;1;1;3;3;1;1;3;635
10091571;1;0;1;09:20;FL;13387;1;1;12;d;1;75;22;0;4;9;1;0;4;3;0;1;3;673
10091571;2;0;1;09:21;FL;13387;1;1;12;d;1;75;22;0;4;9;1;0;4;3;0;1;3;682
10091571;3;0;1;09:22;FL;13387;1;1;12;d;1;75;22;0;4;9;1;0;4;3;0;1;3;682
10091753;1;0;2;11:03;FL;12496;4;1;2;f;2;50;17;1;3;3;1;1;3;3;1;2;3;691
10091753;2;0;2;11:04;FL;12496;4;1;2;f;2;50;17;1;3;3;1;1;3;3;1;2;3;691
10091753;3;0;2;11:05;FL;12496;4;1;2;f;2;50;17;1;3;3;1;1;3;3;1;2;3;709
10091753;4;0;2;11:06;FL;12496;4;1;2;f;2;50;17;1;3;3;1;1;3;3;1;2;3;709
10091753;5;0;2;11:07;FL;12496;4;1;2;f;2;50;17;1;3;3;1;1;3;3;1;2;3;719
10091753;6;0;2;11:11;FL;12496;4;1;2;f;2;50;17;1;3;3;1;1;3;3;1;2;3;718
10091753;7;0;2;11:13;FL;12496;4;1;2;f;2;50;17;1;3;3;1;1;3;3;1;2;3;719
10091753;8;0;2;11:16;FL;12496;4;1;2;f;2;50;17;1;3;3;1;1;3;3;1;2;3;719
10091753;9;0;2;11:17;FL;12496;4;1;2;f;2;50;17;1;3;3;1;1;3;3;1;2;3;719
10091753;10;1;2;15:53;FL;12496;4;1;2;f;2;50;17;1;3;3;1;1;3;3;1;2;3;725
10091857;1;0;0;14:34;FL;10302;2;1;1;d;2;51;23;1;1;15;1;1;1;1;1;2;3;647
10091857;2;0;0;14:36;FL;10302;2;1;1;d;2;51;23;1;1;15;1;1;1;2;1;1;3;647
10091857;3;0;0;14:37;FL;10302;2;1;1;d;2;51;23;1;1;15;1;1;1;2;1;1;3;647
10091857;4;0;0;14:41;FL;10302;2;1;1;d;2;51;23;1;1;15;1;1;1;2;1;1;3;647
10091857;5;1;3;16:29;FL;10302;2;1;1;d;2;51;23;1;1;15;1;1;1;2;1;1;3;647
10091936;1;0;1;16:00;AL;15232;1;1;6;e;2;70;18;0;1;13;1;0;1;2;0;2;2;564
10091936;2;0;1;16:01;AL;15232;1;1;6;e;2;70;18;0;1;13;1;0;1;2;0;2;3;569
10091936;3;0;1;16:02;AL;15232;1;1;6;e;2;70;18;0;1;13;1;0;1;2;0;2;3;569
10091936;4;0;1;16:03;AL;15232;1;1;6;e;2;70;18;0;1;13;1;0;1;2;0;2;3;569
10091936;5;1;2;10:18;AL;15232;1;1;6;e;2;70;18;0;1;13;1;0;1;2;0;2;2;573
10092687;1;0;3;13:36;CT;10602;3;1;7;f;NA;54;19;1;1;4;1;0;3;3;0;0;1;710
10092687;2;0;3;13:36;CT;10602;3;1;7;f;NA;54;19;1;1;4;1;0;3;3;0;0;1;710
10092687;3;0;3;13:39;CT;10602;3;1;7;f;NA;54;20;1;1;4;1;0;3;3;1;0;1;693
10092687;4;0;3;13:48;CT;10602;3;1;7;f;NA;54;20;1;1;4;1;0;3;3;1;0;1;687
10092687;5;0;3;13:49;CT;10602;3;1;7;f;NA;54;20;1;1;4;1;0;3;3;1;0;1;687
10092687;6;0;3;13:50;CT;10602;3;1;7;f;NA;54;20;1;1;4;1;0;3;3;1;0;1;687
10092687;7;0;3;13:52;CT;10602;3;1;7;f;NA;54;20;1;1;4;1;0;3;3;1;0;1;687
10092687;8;1;0;10:09;CT;10602;3;1;7;f;NA;55;20;1;1;5;1;0;3;3;1;0;1;693
10092712;4;1;1;18:03;AR;12379;3;1;1;e;NA;46;25;1;1;15;1;1;1;1;0;2;1;692
10092714;5;1;3;13:21;FL;11407;1;0;10;d;3;66;23;0;3;2;0;1;1;3;0;0;3;642
10092817;8;1;2;14:40;AL;10658;1;0;1;e;NA;47;22;0;2;7;1;1;2;2;1;2;3;735
10092955;1;0;4;10:15;CO;13242;4;0;1;e;NA;53;22;1;3;7;0;0;1;1;0;0;2;628
10092955;2;0;4;10:16;CO;13242;4;0;1;e;NA;53;22;1;3;7;0;0;1;1;0;0;2;628
10092955;3;0;4;10:19;CO;13242;4;0;1;e;NA;53;22;1;3;7;1;0;3;3;0;1;2;679
10092955;4;0;4;10:49;CO;13242;4;0;1;e;NA;53;22;1;3;7;1;0;3;3;0;1;2;688
10092955;5;0;4;11:08;CO;13242;1;0;1;e;NA;53;22;1;3;7;1;0;3;3;0;1;2;669
10092955;6;0;4;11:09;CO;13242;1;0;1;e;NA;53;22;1;3;7;1;0;3;3;0;1;2;669
10092955;7;0;4;11:10;CO;13242;1;0;1;e;NA;53;22;1;3;7;1;0;3;3;0;1;2;669
10092955;8;0;4;11:27;CO;13242;1;0;1;e;NA;53;22;1;3;7;1;0;3;3;0;1;2;669
10092955;9;1;4;15:03;CO;13242;1;0;1;e;NA;53;22;1;3;7;1;0;3;3;0;1;2;679
10093019;1;0;4;15:16;CO;10924;2;0;1;e;4;54;19;0;3;9;1;0;3;3;0;2;1;681
10093019;2;0;4;15:16;CO;10924;2;0;1;e;4;54;19;0;3;9;1;1;3;3;1;2;1;683
10093019;3;0;4;15:18;CO;10924;2;0;1;e;4;54;19;0;3;9;1;1;3;3;1;2;1;680
10093019;4;0;4;15:19;CO;10924;2;0;1;e;4;54;19;0;3;9;1;1;3;3;1;2;1;680
10093019;5;0;4;15:21;CO;10924;2;0;1;e;4;54;19;0;3;9;1;1;3;3;1;2;1;680
10093019;6;0;4;15:30;CO;10924;2;0;1;e;4;54;19;0;3;9;1;1;3;3;1;2;1;680
10093019;7;0;4;15:30;CO;10924;2;0;1;e;4;54;19;0;3;9;1;1;3;3;1;2;1;684
10093019;8;1;5;14:39;CO;10563;2;0;1;e;4;54;19;0;3;9;1;1;3;3;1;2;1;685
10093334;1;0;2;14:11;FL;13347;2;1;4;e;3;51;20;1;3;5;1;1;1;2;0;2;3;657
10093334;2;0;2;14:15;FL;13347;2;1;4;e;3;51;20;1;3;5;1;1;3;3;0;2;3;684
10093334;3;0;2;14:16;FL;13347;2;1;4;e;3;51;20;1;3;5;1;1;3;3;0;2;3;693
10093334;4;0;2;14:19;FL;13347;2;1;4;e;3;51;20;1;3;5;1;1;3;3;0;2;3;696
10093334;5;0;2;14:20;FL;13347;2;1;4;e;3;51;20;1;3;5;1;1;3;3;0;2;3;700
10093334;6;0;2;14:21;FL;13347;2;1;4;e;3;51;20;1;3;5;1;1;3;3;0;2;3;700
10093334;7;0;2;14:23;FL;13347;2;1;4;e;3;51;20;1;3;5;1;1;3;3;0;2;3;700
10093334;8;0;2;14:24;FL;13347;2;1;4;e;3;51;20;1;3;5;1;1;3;3;0;2;3;700
10093334;9;1;2;14:29;FL;13347;2;1;4;e;3;51;20;1;3;5;1;1;3;3;0;2;3;700
10093458;1;0;0;12:18;AL;10723;3;1;3;e;4;51;19;1;4;9;1;1;4;3;1;2;1;629
10093458;2;0;0;12:19;AL;10723;3;1;3;e;4;51;19;1;4;9;1;1;4;3;1;2;2;660
10093458;3;1;3;11:14;AL;10723;3;1;3;e;4;51;19;1;4;9;1;1;4;3;1;2;2;664
10093640;1;0;1;14:10;AR;11997;3;1;6;d;NA;46;19;1;4;3;1;1;4;3;1;2;4;726
10093640;2;0;1;14:11;AR;11997;3;1;6;d;NA;46;19;1;4;3;2;1;3;3;1;2;1;697
10093640;3;0;1;14:12;AR;11997;3;1;6;d;NA;46;19;1;4;3;2;1;3;3;1;2;2;707
10093640;4;0;1;14:12;AR;11997;3;1;6;d;NA;46;19;1;4;3;2;1;3;3;1;2;2;707
10093640;5;0;1;14:16;AR;11997;3;1;6;d;NA;46;19;1;4;3;2;1;3;3;1;2;2;711
10093640;6;0;1;15:18;AR;11997;3;1;6;d;NA;46;19;1;4;3;2;1;3;3;1;2;1;705
10093640;7;1;1;16:05;AR;11997;3;1;6;d;NA;46;19;1;4;3;2;1;3;3;1;2;1;705
10093713;1;0;0;15:43;AL;13828;2;0;16;e;NA;63;25;0;1;2;1;1;1;2;1;2;2;641
10093713;2;0;0;15:45;AL;13828;2;0;16;e;NA;63;25;0;1;2;0;1;1;2;0;0;2;602
10093713;3;0;0;15:47;AL;13828;2;0;16;e;NA;63;25;0;1;2;0;1;1;2;0;0;2;611
10093713;4;0;0;15:48;AL;13828;2;0;16;e;NA;63;25;0;1;2;0;1;1;2;0;0;2;611
10093713;5;1;0;15:51;AL;13828;2;0;16;e;NA;63;25;0;1;2;0;1;1;2;0;0;2;611
10093796;1;0;1;10:14;FL;14982;3;1;2;f;3;51;16;1;3;11;1;0;3;3;1;2;3;719
10093796;2;0;1;10:16;FL;14982;3;1;2;f;3;51;16;1;3;11;1;0;3;3;1;2;3;719
10093796;3;0;1;10:19;FL;14982;3;1;2;f;3;51;16;1;3;11;1;0;3;3;1;2;3;719
10093796;4;0;1;10:22;FL;14982;3;1;2;f;3;51;16;1;3;11;1;0;3;3;1;2;3;719
10093796;5;0;1;15:16;FL;14982;3;1;2;e;3;51;16;1;3;11;1;0;3;3;1;2;3;726
10093796;6;0;1;15:18;FL;14982;3;1;2;e;3;51;16;1;3;11;1;0;3;3;1;2;3;726
10093796;7;1;2;14:15;FL;14982;3;1;2;f;3;51;16;1;3;11;1;0;3;3;1;2;3;733
10093934;1;0;4;16:56;FL;14870;3;1;1;d;3;54;23;1;3;2;1;0;3;3;1;1;3;732
10093934;2;0;4;16:59;FL;14870;3;1;1;d;3;54;23;1;3;2;2;0;3;3;1;1;3;730
10093934;3;0;4;17:06;FL;14870;3;1;1;d;3;54;23;1;3;2;2;0;3;3;1;1;3;730
10093934;4;0;4;17:07;FL;14870;3;1;1;d;3;54;23;1;3;2;2;0;3;3;1;1;3;730
10093934;5;0;4;17:07;FL;14870;3;1;1;d;3;54;23;1;3;2;2;0;3;3;1;1;3;730
10093934;6;0;4;17:09;FL;14870;3;1;1;d;3;54;23;1;3;2;2;0;3;3;1;1;3;730
10093934;7;0;4;17:10;FL;14870;3;1;1;d;3;54;23;1;3;2;2;0;3;3;1;1;3;730
10093934;8;0;4;17:13;FL;14870;3;1;1;d;3;54;23;1;3;2;2;0;3;3;1;1;3;730
10093934;9;1;4;17:23;FL;14870;3;1;1;d;3;54;23;1;3;2;2;0;3;3;1;1;3;730
10093935;1;0;0;08:36;FL;13358;3;1;1;d;2;51;17;1;4;15;1;1;1;2;1;1;3;690
10093935;2;0;0;08:37;FL;13358;3;1;1;d;2;51;17;1;4;15;1;1;1;2;1;1;3;690
10093935;3;0;0;08:38;FL;13358;3;1;1;d;2;51;17;1;4;15;1;1;4;3;1;2;3;741
10093935;4;0;0;08:39;FL;13358;3;1;1;d;2;51;17;1;4;15;1;1;4;3;1;2;3;741
10093935;5;0;0;08:44;FL;13358;3;1;1;d;2;51;17;1;4;15;1;1;4;3;1;2;3;734
10093935;6;0;0;08:47;FL;13358;3;1;1;d;2;51;17;1;4;15;1;1;4;3;1;2;3;734
10093935;7;0;0;08:48;FL;13358;3;1;1;d;2;51;17;1;4;15;1;1;4;3;1;2;3;736
10093935;8;0;0;08:51;FL;13358;3;1;1;d;2;51;17;1;4;15;1;1;4;3;1;2;3;736
10093935;9;0;0;08:52;FL;13358;3;1;1;d;2;51;17;1;4;15;1;1;4;3;1;2;3;736
10093935;10;1;2;10:17;FL;13358;3;1;1;d;2;51;17;1;4;15;1;1;4;3;1;2;3;741
10094194;1;0;4;14:10;FL;12796;3;0;19;g;3;56;19;1;3;1;0;0;1;1;0;0;2;713
10094194;2;0;4;14:11;FL;12796;3;0;19;g;3;56;19;1;3;1;0;0;1;1;0;0;2;791
10094194;3;0;4;14:12;FL;12796;3;0;19;g;3;56;19;1;3;1;0;0;1;3;0;0;3;730
10094194;4;0;4;14:15;FL;12796;3;0;19;g;3;56;19;1;3;1;0;0;1;3;0;0;3;730
10094194;5;0;4;14:16;FL;12796;3;0;19;g;3;56;19;1;3;1;0;0;1;3;0;0;3;716
10094194;6;0;4;14:17;FL;12796;3;0;19;g;3;56;19;1;3;1;0;0;1;3;0;0;3;716
10094194;7;0;4;14:20;FL;12796;3;0;19;g;3;56;19;1;3;1;0;0;1;3;0;0;3;716
10094194;8;0;4;14:23;FL;12796;1;0;19;g;3;56;19;1;3;1;0;0;1;3;0;0;3;701
10094194;9;1;1;14:44;FL;12796;1;0;19;g;3;56;19;1;3;1;0;0;1;3;0;0;3;708
10094291;4;1;2;12:26;AL;16199;1;1;5;f;NA;49;16;0;1;2;1;0;1;2;0;2;2;645
10094332;1;0;2;13:20;AR;15470;3;1;1;e;NA;52;23;1;2;11;0;0;1;1;0;0;4;544
10094332;2;0;2;13:20;AR;15470;3;1;1;e;NA;52;23;1;2;11;1;1;2;2;0;2;2;644
10094332;3;0;2;13:24;AR;15470;3;1;1;e;NA;52;23;1;2;11;1;1;2;2;0;2;2;644
10094332;4;0;2;16:20;AR;15470;3;1;1;e;NA;52;23;1;2;11;1;1;2;2;0;2;2;651
10094332;5;0;2;16:21;AR;15470;3;1;1;e;NA;52;23;1;2;11;1;1;2;2;0;2;2;651
10094332;6;0;2;16:23;AR;15470;3;1;1;e;NA;52;23;1;2;11;1;1;2;2;0;2;2;651
10094332;7;1;3;09:48;AR;15470;3;1;1;e;NA;52;23;1;2;11;1;0;2;2;0;2;2;652
10094543;5;0;4;14:34;FL;12426;2;1;4;e;1;57;20;0;3;2;2;1;3;3;1;1;3;669
10094573;1;0;0;17:27;AL;10158;1;1;0;g;4;56;19;1;NA;NA;1;1;4;3;1;1;2;786
10094573;2;0;0;17:28;AL;10158;1;1;0;g;4;56;19;1;NA;NA;1;1;4;3;1;1;3;700
10094573;3;0;0;17:31;AL;10158;1;1;11;g;4;56;19;1;NA;NA;1;1;4;3;1;1;3;675
10094573;4;1;3;11:05;AL;10158;1;1;4;g;4;56;19;1;NA;NA;1;1;4;3;1;1;4;679
10095135;1;0;3;14:06;FL;15298;2;1;2;h;1;47;22;1;3;5;1;1;3;3;0;1;3;664
10095135;2;0;3;14:14;FL;15298;2;1;2;h;1;47;22;1;3;5;1;0;3;3;0;1;3;671
10095135;3;0;3;14:18;FL;15298;2;1;2;h;1;47;22;1;3;5;1;0;3;3;0;1;3;677
10095135;4;0;3;14:21;FL;15298;2;1;2;h;1;47;22;1;3;5;1;0;3;3;0;1;3;671
10095135;5;0;3;14:22;FL;15298;2;1;2;h;1;47;22;1;3;5;1;0;3;3;0;1;4;683
10095135;6;0;3;14:24;FL;15298;2;1;2;h;1;47;22;1;3;5;1;0;3;3;0;1;3;671
10095135;7;0;3;14:25;FL;15298;2;1;2;h;1;47;22;1;3;5;1;0;3;3;0;1;3;671
10095135;8;0;3;14:46;FL;15298;2;1;2;h;1;47;22;1;3;4;1;0;3;3;0;1;3;671
10095135;9;0;3;14:48;FL;15298;2;1;2;h;1;47;22;1;3;4;1;0;3;3;0;1;3;671
10095135;10;1;3;15:49;FL;15298;2;1;2;h;1;47;22;1;3;4;1;0;3;3;0;1;3;671
